gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,Argostolion-Greece,2012,38,27,[],Paul R Level 4 Contributor Send Message Tripadvisor member since 2012 From Argostolion-Greece 27 Contributions 38 Cities visited 15 Helpful votes 2 Photos REVIEW DISTRIBUTION Excellent 9 Very good 12 Average 4 Poor 2 Terrible 0
