gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,London-United Kingdom,2019,12,15,[],Bad Bleep Level 3 Contributor Send Message Tripadvisor member since 2019 From London-United Kingdom 15 Contributions 12 Cities visited 8 Helpful votes REVIEW DISTRIBUTION Excellent 14 Very good 1 Average 0 Poor 0 Terrible 0
