gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,Lowton-United Kingdom,2012,5,10,[],Afoz Level 3 Contributor Send Message Tripadvisor member since 2012 From Lowton-United Kingdom 10 Contributions 5 Cities visited 6 Helpful votes 2 Photos REVIEW DISTRIBUTION Excellent 8 Very good 1 Average 1 Poor 0 Terrible 0
