gender,age,location,member_since,cities_visited,contributions,tags,popup_text
Man,,London-United Kingdom,2010,15,29,[],1958PH Level 4 Contributor Send Message Tripadvisor member since 2010 Man from London-United Kingdom 29 Contributions 15 Cities visited 35 Helpful votes REVIEW DISTRIBUTION Excellent 15 Very good 9 Average 2 Poor 0 Terrible 3
