gender,age,location,member_since,cities_visited,contributions,tags,popup_text
man,35-49,Amsterdam-The Netherlands,2010,29,44,[],DavidRebecca Level 5 Contributor Send Message Tripadvisor member since 2010 35-49 man from Amsterdam-The Netherlands 44 Contributions 29 Cities visited 34 Helpful votes 25 Photos REVIEW DISTRIBUTION Excellent 36 Very good 8 Average 1 Poor 0 Terrible 0
