gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,,2016,13,15,[],Helen L Level 5 Contributor Send Message Tripadvisor member since 2016 15 Contributions 13 Cities visited 17 Helpful votes 136 Photos REVIEW DISTRIBUTION Excellent 11 Very good 2 Average 2 Poor 0 Terrible 0
