gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,,2019,2,3,[],György Level 1 Contributor Send Message Tripadvisor member since 2019 3 Contributions 2 Cities visited REVIEW DISTRIBUTION Excellent 3 Very good 0 Average 0 Poor 0 Terrible 0
