gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,25-34,Romania,2016,37,17,['Art and Architecture Lover'-'Vegetarian'-'Urban Explorer'-'Like a Local'],Zig Zag prin Romania Level 4 Contributor Send Message Tripadvisor member since 2016 25-34 from Romania 17 Contributions 37 Cities visited 6 Helpful votes 41 Photos Art and Architecture Lover Vegetarian Urban Explorer Like a Local View all REVIEW DISTRIBUTION Excellent 17 Very good 0 Average 0 Poor 0 Terrible 0
