gender,age,location,member_since,cities_visited,contributions,tags,popup_text
Man,,Zagreb-Croatia,2017,2,4,[],Ivan K Level 2 Contributor Send Message Tripadvisor member since 2017 Man from Zagreb-Croatia 4 Contributions 2 Cities visited 1 Helpful vote REVIEW DISTRIBUTION Excellent 3 Very good 0 Average 1 Poor 0 Terrible 0
