gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,Inverness-United Kingdom,2015,12,15,[],jamesonraid Level 4 Contributor Send Message Tripadvisor member since 2015 From Inverness-United Kingdom 15 Contributions 12 Cities visited 8 Helpful votes REVIEW DISTRIBUTION Excellent 12 Very good 2 Average 0 Poor 1 Terrible 0
