reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Great Fishing trip :),"We’ve had a very nice fishing experience with Captain Tasos. They have good fishing gear and know where the places are to catch the fish.

I recommend this if you want to have a sea fishing trip. They also make pictures when you are fishing, thats really great as well.",Date of experience: July 2019,Captain Tasos,5,"Kós, Greece"
Absoluut een 10,"Met 2 vrienden hier de Chicken curry coconut en spring rolla gegeten. Het was zo goed, dat we besloten de dag erna terug te komen.",Date of visit: July 2018,Little Vietnam Restaurant,5,"Sapa, Vietnam"
Halong Bay tour 2D 1N,"Bij Sidney de Halong Bay tour (2D 1N on a budget) geboekt. Wat een topservice bij zijn kantoor. Top ontvangst, vriendelijk personeel en een super leuke tour.

Aan boord van de boot kregen we heerlijk eten en hadden we hele fijne slaapkamers (met airco). Kortom, een geweldige ervaring die wij nooit meer vergeten

Lars, Boyd en Leon",Date of experience: July 2018,Friends Travel Vietnam - Day Tours,5,"Hanoi, Vietnam"
