reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Very nice food and lovely service,A bit difficult to find but well worth it. Lovely fresh food and excellent service at reasonable prices. Highly recommend it and will visit again next time.,Date of visit: October 2019,Hosteria dei Cavalieri,5,"Rhodes, Greece"
Excellent day out,"My wife and I decided to go on an afternoon fishing trip with Makaroynas Vassilis. Brilliant day out. Antwan and Antonis made every effort possible including a great dinner of fresh fish, salad, bread and dessert. Highly recommend it. H and L",Date of experience: October 2019,Makarounas Fishing Trip Rhodes,5,"Rhodes, Greece"
"Great food, friendly staff, excellent service",Highly recommend this restaurant. Loved the food. Staff were very friendly. Great atmosphere. Will definitely visit again.,Date of visit: October 2019,Nami Sushi & Korean BBQ,5,"Rhodes, Greece"
