reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Unforgettable,It's a great experience and definitely the best fishing trip in Kos. I caught big fishes. The staff is very friendly and they help you if you need. Strongly recommend!,Date of experience: June 2019,Captain Tasos,5,"Kós, Greece"
