reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Høj pris og lav/medium kvalitet,"En familie på 6 måtte vente en time på maden som i bedste fald var ok. Pris og kvalitet hænger slet ikke sammen. En platte til 195 kroner burde blive serveret med frisk hjemmebagt brød, men blev serveret med smagløst ""fabriksagtigt"" brød. Indholdet på platten var - omend økologisk - på ingen måde en smagsmæssig oplevelse jeg ønsker at prøve igen. Hele familien gik meget skuffede fra dette spisested, som vi derfor ikke kan anbefale.",Date of visit: July 2018,Cafe LøCroQ,2,"Ebeltoft, Denmark"
Excellent fishing trip for the whole family,"We enjoyed a 4 hour fishing trip combined with very tasty food and swimming. The captain is friendly, relaxed and good with kids. Try it - you will not regret.",Date of experience: May 2017,Makarounas Fishing Trip Rhodes,2,"Rhodes, Greece"
