reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
πίτσα,άψογη εξυπηρέτηση και πολύ καλο φαγητό σε ποιότητα.ολα κατασκευασμένα με υλικά φρέσκα και όχι κατεψυγμένα!!!!,Date of visit: June 2020,Peinirladiko ''to roloi'',5,"Thessaloniki, Greece"
cruises,amazing experience..the staff was very kind and the lunch was very tasty..the skipper was experient and polite,Date of experience: August 2019,Thassos Private Cruises,5,"Thásos, Greece"
fishing,amazing people!we catches a lot of fishes!we drunk greek tsipouro and we grilled the fishes we catched,Date of experience: July 2019,Fishing Trips Thassos,5,"Thásos, Greece"
