reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Fabulous trip,We had a brilliant day out with this tour. It was a unique experience being out on a fishing boat and watching the guys catch the fish - the lunch of fresh fish was something to remember! I'd highly recommend,Date of experience: July 2016,Santorini Traditional Fishing Experience with transportation,4,"Santorini, Greece"
Fabulous,"Beautiful sunset views, incredible food and fantastically friendly staff. We visited this restaurant on our honeymoon and it was made really special for us, we would definitely go back. 5 stars.",Date of visit: July 2016,Idol Restaurant Bar,4,"Santorini, Greece"
