reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Fabulous!!,We had such a wonderful time on this tour! Polyaigos was absolutely stunning and Andreas was was amazing!! He provided us with lots of snacks & refreshments and made us delicious seafood pasta for lunch. Would definitely recommend this trip!!,Date of experience: August 2020,Milos Poseidon Boat Fishing & Tours,5,"Milos, Greece"
