reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Best boat trip,It was the best boat trip we have ever had. The food was amazing and prepared with love. Maria and the owner are really warm people with a kind heart. We would reccomed this experience to all who come to Kefalonia. It was un unforgetable day.,Date of experience: August 2020,Poseidon Fishing Tourism Kefalonia,5,"Cephalonia, Greece"
