reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Amazing experience!,Me and my family had a great time with Antonis and Villy! We went for fishing we had very joy and it was lovely experience! We laughed and really fulled our batteries!! Surely recommend them!!!,Date of experience: July 2019,Fishing Trips Thassos,5,"Thásos, Greece"
