gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,South Wales-United Kingdom,2015,3,3,[],Kyle K Level 1 Contributor Send Message Tripadvisor member since 2015 From South Wales-United Kingdom 3 Contributions 3 Cities visited 2 Helpful votes REVIEW DISTRIBUTION Excellent 3 Very good 0 Average 0 Poor 0 Terrible 0
