gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,Helsinki-Finland,2014,5,10,[],salalarvajani Level 3 Contributor Send Message Tripadvisor member since 2014 From Helsinki-Finland 10 Contributions 5 Cities visited 2 Helpful votes 6 Photos REVIEW DISTRIBUTION Excellent 6 Very good 0 Average 3 Poor 1 Terrible 0
