gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,Kingsteignton-United Kingdom,2013,15,29,[],shirley Level 4 Contributor Send Message Tripadvisor member since 2013 From Kingsteignton-United Kingdom 29 Contributions 15 Cities visited 47 Helpful votes REVIEW DISTRIBUTION Excellent 13 Very good 7 Average 6 Poor 3 Terrible 0
