gender,age,location,member_since,cities_visited,contributions,tags,popup_text
man,35-49,Leicester-United Kingdom,2013,15,17,[],Mike T Level 3 Contributor Send Message Tripadvisor member since 2013 35-49 man from Leicester-United Kingdom 17 Contributions 15 Cities visited 11 Helpful votes 9 Photos REVIEW DISTRIBUTION Excellent 17 Very good 0 Average 0 Poor 0 Terrible 0
