gender,age,location,member_since,cities_visited,contributions,tags,popup_text
Woman,,Newcastle-Australia,2018,152,410,[],Angie Stern-Lynch 👫 Level 6 Contributor Send Message Tripadvisor member since 2018 Woman from Newcastle-Australia 410 Contributions 152 Cities visited 206 Helpful votes 234 Photos REVIEW DISTRIBUTION Excellent 234 Very good 110 Average 50 Poor 18 Terrible 11
