gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,Athhna,2015,3,3,[],argiro2015 Level 1 Contributor Send Message Tripadvisor member since 2015 From Athhna 3 Contributions 3 Cities visited REVIEW DISTRIBUTION Excellent 3 Very good 0 Average 0 Poor 0 Terrible 0
