gender,age,location,member_since,cities_visited,contributions,tags,popup_text
man,35-49,Manchester-United Kingdom,2008,6,6,[],Sally Level 2 Contributor Send Message Tripadvisor member since 2008 35-49 man from Manchester-United Kingdom 6 Contributions 6 Cities visited 14 Helpful votes REVIEW DISTRIBUTION Excellent 6 Very good 0 Average 0 Poor 0 Terrible 0
