gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,,2016,9,12,[],Corinne Level 3 Contributor Send Message Tripadvisor member since 2016 12 Contributions 9 Cities visited 5 Helpful votes 9 Photos REVIEW DISTRIBUTION Excellent 7 Very good 0 Average 0 Poor 2 Terrible 3
