gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,Aberdeen,2012,5,7,[],Jillian E Level 2 Contributor Send Message Tripadvisor member since 2012 From Aberdeen 7 Contributions 5 Cities visited REVIEW DISTRIBUTION Excellent 7 Very good 0 Average 0 Poor 0 Terrible 0
