gender,age,location,member_since,cities_visited,contributions,tags,popup_text
,,Warwickshire England,2006,13,13,[],eilisWarwickshire Level 3 Contributor Send Message Tripadvisor member since 2006 From Warwickshire England 13 Contributions 13 Cities visited 4 Helpful votes REVIEW DISTRIBUTION Excellent 8 Very good 5 Average 0 Poor 0 Terrible 0
